route,period,group,days_seen,avg_speed_mph
QM36,2026-W32,X,5,16.7
QM36,2026-W33,X,5,18.2
QM36,2026-W34,X,5,17.9
QM36,2026-W35,X,4,19.1
QM36,2026-W36,X,5,18
QM36,2026-W37,X,4,15.4
QM36,2026-W38,X,4,14.3
T403,2026-W17,,3,
T403,2026-W22,,1,8.9
T403,2026-W23,,1,
T403,2026-W25,,6,8.1
T403,2026-W28,,3,8.1
T403,2026-W29,,4,12.1
T403,2026-W32,,3,8.3
T403,2026-W34,,7,8.1
T403,2026-W37,,3,7.9
T403,2026-W38,,4,8.4
T426,2026-W17,,2,2.4
T426,2026-W21,,1,7.8
T426,2026-W22,,2,8
T426,2026-W34,,2,8.4
T426,2026-W35,,2,8.1
L90,2026-W17,,2,5.2
B90,2026-W17,B,2,9.4
B99,2026-W18,B,2,7.7
B99,2026-W20,B,2,8.1
B99,2026-W26,B,2,9.1
B99,2026-W35,B,1,
B99,2026-W36,B,1,
T323,2026-W19,,2,7.2
T323,2026-W21,,2,7.4
T320,2026-W19,,2,7
T320,2026-W21,,2,6.7
T320,2026-W22,,1,7.2
B111,2026-W20,B,1,7.3
B111,2026-W28,B,1,6.5
B111,2026-W33,B,1,6.5
B111,2026-W37,B,1,6.6
Q96,2026-W20,Q,3,7.7
M90,2026-W21,M,2,7.8
M90,2026-W22,M,1,7.5
B93,2026-W22,B,3,7.6
T113,2026-W23,,1,13
T430,2026-W23,,2,7.6
T430,2026-W25,,2,8
T430,2026-W28,,2,8.1
T430,2026-W33,,3,6.7
T430,2026-W37,,2,7.6
,2026-W23,,1,
,2026-W27,,2,
,2026-W32,,3,
,2026-W33,,1,
T321,2026-W25,,1,
T321,2026-W38,,1,
T434,2026-W26,,1,8.3
T434,2026-W28,,1,0.8
T434,2026-W30,,2,6.7
T434,2026-W32,,2,6.9
T434,2026-W33,,1,6
T434,2026-W36,,2,7.2
T434,2026-W37,,3,3.7
T204,2026-W27,,3,8.9
T204,2026-W36,,2,8.5
T204,2026-W37,,1,8.4
T433,2026-W29,,2,7.5
T410,2026-W29,,2,7.6
T102,2026-W33,,4,6.7
T102,2026-W35,,3,9.1
T102,2026-W37,,7,8.7
B96,2026-W37,B,2,9.1
